Time (ms),Stage,PosX (m),PosY (m),PosZ (m),VeloX (m/s),VeloY (m/s),VeloZ (m/s),AccelX (m/s^2),AccelY (m/s^2),AccelZ (m/s^2),Bar Altitude,Bar Pressure,Bar Temperature,GPS Longitude,GPS Latitude,GPS Altitude,GPS PosX,GPS PosY,GPS PosZ,GPS Heading Angle,GPS Satellites,IMU AccelX,IMU AccelY,IMU AccelZ,IMU AngVeloX,IMU AngVeloY,IMU AngVeloZ,IMU MagX,IMU MagY,IMU MagZ,IMU OrientationW,IMU OrientationX,IMU OrientationY,IMU OrientationZ,IMU Roll,IMU Pitch,IMU Yaw,PWM,Target Lat,Target Long,Goal Angle,BNO Calibration Sys,BNO Calibration Accel,BNO Calibration Gryo,BNO Calibration Mag
3771.02,Coasting,,,,,,,0,2.37,4.72,847.83,91936.56,39.21,-761076608,390024416,774.28,-110.59,410.25,777.39,330.69,13,0.91,2.37,4.72,78.06,61.56,88.69,-30,39,-9.38,0.9,-0.34,-0.11,-0.24,-37.3,-20.97,-22.62,0,0,0,-45,2,0,3,3
3771.03,Coasting,,,,,,,0,0.47,2.7,847.83,91936.56,39.21,-761076608,390024416,774.28,-110.59,410.25,777.39,330.69,13,1.64,0.47,2.7,82.56,60.75,87.81,-27.25,41,-12.75,0.9,-0.34,-0.11,-0.24,-37.3,-20.97,-22.62,0,0,0,-45,2,0,3,3
3771.04,Coasting,,,,,,,0,-0.78,2.42,847.83,91936.56,39.21,-761076608,390024416,774.28,-110.59,410.25,777.39,330.69,13,3.06,-0.78,2.42,82.94,61.25,86.38,-27.25,41,-12.75,0.91,-0.34,-0.1,-0.23,-36.62,-20,-22.29,0,0,0,-45,2,0,3,3
3771.05,Coasting,,,,,,,0,0.84,2.69,847.83,91936.56,39.21,-761076608,390024416,774.28,-110.59,410.25,777.39,330.69,13,1.33,0.84,2.69,80.75,61.94,83.5,-27.25,41,-12.75,0.92,-0.32,-0.09,-0.22,-35.27,-18.1,-21.65,0,0,0,-45,2,0,3,3
3771.06,Coasting,,,,,,,0,0.44,3.68,828.76,92148.62,39.21,-761076608,390024416,774.28,-110.59,410.25,777.39,330.69,13,2.3,0.44,3.68,83.12,60.12,81.81,-27.25,41,-12.75,0.92,-0.32,-0.09,-0.22,-34.57,-17.17,-21.32,0,0,0,-45,2,0,3,3
3771.07,Coasting,,,,,,,0,0.33,3.61,828.76,92148.62,39.21,-761076608,390024416,774.28,-110.59,410.25,777.39,330.69,13,2.63,0.33,3.61,83.12,60.12,81.81,-27.25,41,-12.75,0.92,-0.31,-0.08,-0.21,-33.85,-16.23,-20.61,0,0,0,-45,2,0,3,3
3771.08,Coasting,,,,,,,0,1.57,4.21,828.76,92148.62,39.21,-761076608,390024416,774.28,-110.59,410.25,777.39,330.69,13,1.29,1.57,4.21,85.25,59.06,83.69,-22.06,41.56,-16.38,0.92,-0.31,-0.08,-0.21,-33.85,-16.23,-20.61,0,0,0,-45,2,0,3,3
3771.09,Coasting,,,,,,,0,1.44,4.05,828.76,92148.62,39.21,-761076608,390024416,774.28,-110.59,410.25,777.39,330.69,13,1.28,1.44,4.05,87.19,58.25,84.31,-22.06,41.56,-16.38,0.93,-0.3,-0.08,-0.2,-33.11,-15.32,-20.22,0,0,0,-45,2,0,3,3
3771.1,Coasting,,,,,,,0,1.81,4.31,828.76,92148.62,39.21,-761076608,390024416,774.28,-110.59,410.25,777.39,330.69,13,1.08,1.81,4.31,88.19,58.12,85.12,-22.06,41.56,-16.38,0.94,-0.29,-0.07,-0.19,-31.59,-13.48,-19.41,0,0,0,-45,2,0,3,3
3771.11,Coasting,,,,,,,0,1.31,3.97,828.76,92148.62,39.21,-761076608,390024416,774.28,-110.59,410.25,777.39,330.69,13,1.57,1.31,3.97,89.88,58.19,84.94,-22.06,41.56,-16.38,0.94,-0.28,-0.06,-0.19,-30.81,-12.58,-18.98,0,0,0,-45,2,0,3,3
3771.12,Coasting,,,,,,,0,1.65,4.17,828.76,92148.62,39.21,-761076608,390024416,774.28,-110.59,410.25,777.39,330.69,13,1.25,1.65,4.17,89.88,58.19,84.94,-22.06,41.56,-16.38,0.94,-0.27,-0.06,-0.18,-30.03,-11.67,-18.49,0,0,0,-45,2,0,3,3
3771.13,Coasting,,,,,,,0,0.49,3.39,816.94,92280.27,39.21,-761076608,390024416,774.28,-110.59,410.25,777.39,330.69,13,2.71,0.49,3.39,89.56,59.44,84.31,-19.5,41.56,-20.06,0.94,-0.27,-0.06,-0.18,-30.03,-11.67,-18.49,0,0,0,-45,2,0,3,3
3771.14,Coasting,,,,,,,0,1.41,4.63,816.94,92280.27,39.21,-761076608,390024416,774.28,-110.59,410.25,777.39,330.69,13,1.88,1.41,4.63,89.75,59.75,83.69,-19.5,41.56,-20.06,0.95,-0.26,-0.05,-0.17,-29.24,-10.76,-18.06,0,0,0,-45,2,0,3,3
3771.15,Coasting,,,,,,,0,0.19,3.53,816.94,92280.27,39.21,-761076608,390024416,774.28,-110.59,410.25,777.39,330.69,13,3.32,0.19,3.53,91.5,61,83.5,-19.5,41.56,-20.06,0.95,-0.25,-0.04,-0.16,-27.63,-8.95,-17.22,0,0,0,-45,2,0,3,3
3771.16,Coasting,,,,,,,0,2.23,4.59,816.94,92280.27,39.21,-761076608,390024416,774.28,-110.59,410.25,777.39,330.69,13,0.47,2.23,4.59,90.06,62.19,82.06,-19.5,41.56,-20.06,0.96,-0.24,-0.03,-0.16,-26.83,-8.05,-16.78,0,0,0,-45,2,0,3,3
3771.18,Coasting,,,,,,,0,0.41,4.78,816.94,92280.27,39.21,-761076608,390024416,774.28,-110.59,410.25,777.39,330.69,13,3.91,0.41,4.78,90.06,62.19,82.06,-19.5,41.56,-20.06,0.96,-0.23,-0.03,-0.15,-25.99,-7.15,-16.17,0,0,0,-45,2,0,3,3
3771.18,Coasting,,,,,,,0,1.77,4.12,816.94,92280.27,39.21,-761076608,390024416,774.28,-110.59,410.25,777.39,330.69,13,0.39,1.77,4.12,92.31,62.44,82.06,-15,42,-24.25,0.96,-0.23,-0.03,-0.15,-25.99,-7.15,-16.17,0,0,0,-45,2,0,3,3
3771.19,Coasting,,,,,,,0,0.86,4.56,816.94,92280.27,39.21,-761076608,390024416,774.28,-110.59,410.25,777.39,330.69,13,1.19,0.86,4.56,90.75,62,79.94,-15,42,-24.25,0.96,-0.22,-0.02,-0.15,-25.16,-6.28,-15.73,0,0,0,-45,2,0,3,3
3771.2,Coasting,,,,,,,0,1.04,4.69,812.33,92331.66,39.21,-761076608,390024416,774.28,-110.59,410.25,777.39,330.69,13,1.72,1.04,4.69,93.19,60.19,81,-15,42,-24.25,0.97,-0.21,-0.01,-0.13,-23.43,-4.59,-14.76,0,0,0,-45,2,0,3,3
3771.21,Coasting,,,,,,,0,0.68,4.53,812.33,92331.66,39.21,-761076608,390024416,774.28,-110.59,410.25,777.39,330.69,13,2.81,0.68,4.53,95.12,57,81.12,-15,42,-24.25,0.97,-0.2,-0.01,-0.13,-22.55,-3.77,-14.25,0,0,0,-45,2,0,3,3
3771.23,Coasting,,,,,,,0,1.36,5,812.33,92331.66,39.21,-761076608,390024416,774.28,-110.59,410.25,777.39,330.69,13,0.83,1.36,5,95.12,57,81.12,-15,42,-24.25,0.97,-0.19,0,-0.12,-21.64,-2.98,-13.38,0,0,0,-45,2,0,3,3
3771.23,Coasting,,,,,,,0,0.55,4.88,812.33,92331.66,39.21,-761076608,390024416,774.28,-110.59,410.25,777.39,330.69,13,2.81,0.55,4.88,96.88,54.19,83,-9.75,40.5,-26.75,0.97,-0.19,0,-0.12,-21.64,-2.98,-13.38,0,0,0,-45,2,0,3,3
3771.24,Coasting,,,,,,,0,1.71,5.97,812.33,92331.66,39.21,-761076608,390024416,774.28,-110.59,410.25,777.39,330.69,13,0.71,1.71,5.97,97.69,52.75,84.38,-9.75,40.5,-26.75,0.98,-0.18,0,-0.11,-20.72,-2.21,-12.8,0,0,0,-45,2,0,3,3
3771.25,Coasting,,,,,,,0,0.26,4.99,812.33,92331.66,39.21,-761076608,390024416,774.28,-110.59,410.25,777.39,330.69,13,4.52,0.26,4.99,97.06,50.88,85.31,-9.75,40.5,-26.75,0.98,-0.16,0.01,-0.1,-18.85,-0.73,-11.55,0,0,0,-45,2,0,3,3
3771.26,Coasting,,,,,,,0,1.13,5.17,808.81,92370.95,39.22,-761076608,390024416,774.28,-110.59,410.25,777.39,330.69,13,2.04,1.13,5.17,98.69,48.38,89.62,-9.75,40.5,-26.75,0.98,-0.15,0.01,-0.09,-17.9,-0.01,-10.87,0,0,0,-45,2,0,3,3
3771.28,Coasting,,,,,,,0,0.87,5.01,808.81,92370.95,39.22,-761076608,390024416,774.28,-110.59,410.25,777.39,330.69,13,3.55,0.87,5.01,98.69,48.38,89.62,-9.75,40.5,-26.75,0.99,-0.15,0.02,-0.09,-16.93,0.69,-10.14,0,0,0,-45,2,0,3,3
3771.28,Coasting,,,,,,,0,0.65,5.42,808.81,92370.95,39.22,-761076608,390024416,774.28,-110.59,410.25,777.39,330.69,13,4.31,0.65,5.42,99.62,46.69,92.81,-7.19,37.5,-31.69,0.99,-0.15,0.02,-0.09,-16.93,0.69,-10.14,0,0,0,-45,2,0,3,3
3771.29,Coasting,,,,,,,0,1.15,5.42,808.81,92370.95,39.22,-761076608,390024416,774.28,-110.59,410.25,777.39,330.69,13,2.73,1.15,5.42,101.62,43.62,97.69,-7.19,37.5,-31.69,0.99,-0.14,0.02,-0.08,-15.93,1.36,-9.35,0,0,0,-45,2,0,3,3
3771.3,Coasting,,,,,,,0,0.93,5.03,808.81,92370.95,39.22,-761076608,390024416,774.28,-110.59,410.25,777.39,330.69,13,3.55,0.93,5.03,102.69,40.62,102.19,-7.19,37.5,-31.69,0.99,-0.12,0.03,-0.06,-13.86,2.61,-7.58,0,0,0,-45,2,0,3,3
3771.31,Coasting,,,,,,,0,1.02,4.89,808.81,92370.95,39.22,-761076608,390024416,774.28,-110.59,410.25,777.39,330.69,13,4.78,1.02,4.89,105,34.88,112.5,-7.19,37.5,-31.69,0.99,-0.11,0.03,-0.05,-12.8,3.2,-6.6,0,0,0,-45,2,0,3,3
3771.33,Coasting,,,,,,,0,0.91,5.26,808.47,92370.95,39.22,-761076608,390024416,774.28,-110.59,410.25,777.39,330.69,13,5.66,0.91,5.26,105,34.88,112.5,-7.19,37.5,-31.69,0.99,-0.1,0.04,-0.04,-11.7,3.74,-5.51,0,0,0,-45,2,0,3,3
3771.33,Coasting,,,,,,,0,1.5,5.52,808.5,92374.38,39.21,-761076608,390024416,774.28,-110.59,410.25,777.39,330.69,13,3.78,1.5,5.52,106.06,31.75,118.69,-3.06,36.75,-35.75,0.99,-0.1,0.04,-0.04,-11.7,3.74,-5.51,0,0,0,-45,2,0,3,3
3771.34,Coasting,,,,,,,0,1.08,5.09,808.5,92374.38,39.21,-761076608,390024416,774.28,-110.59,410.25,777.39,330.69,13,5.31,1.08,5.09,106.62,28.44,124.94,-3.06,36.75,-35.75,0.99,-0.09,0.04,-0.03,-10.6,4.25,-4.38,0,0,0,-45,2,0,3,3
3771.35,Coasting,,,,,,,0,1.68,5.32,808.5,92374.38,39.21,-761076608,390024416,774.28,-110.59,410.25,777.39,330.69,13,5.52,1.68,5.32,108.81,24.12,133.06,-3.06,36.75,-35.75,1,-0.07,0.05,-0.01,-8.29,5.12,-1.87,0,0,0,-45,2,0,3,3
3771.36,Coasting,,,,,,,0,1.82,5.71,808.5,92374.38,39.21,-761076608,390024416,774.28,-110.59,410.25,777.39,330.69,13,4.71,1.82,5.71,106.38,19.5,140.56,-3.06,36.75,-35.75,1,-0.06,0.05,0,-7.14,5.49,-0.55,0,0,0,-45,2,0,3,3
3771.38,Coasting,,,,,,,0,1.72,6.16,808.5,92374.38,39.21,-761076608,390024416,774.28,-110.59,410.25,777.39,330.69,13,5.01,1.72,6.16,106.38,19.5,140.56,-3.06,36.75,-35.75,1,-0.05,0.05,0.01,-5.95,5.81,0.89,0,0,0,-45,2,0,3,3
3771.39,Coasting,,,,,,,0,2.23,5.75,808.5,92374.38,39.21,-761076608,390024416,774.28,-110.59,410.25,777.39,330.69,13,6.19,2.23,5.75,108.38,16.44,146.56,1.75,32.88,-36.56,1,-0.05,0.05,0.01,-5.95,5.81,0.89,0,0,0,-45,2,0,3,3
3771.39,Coasting,,,,,,,0,2.2,6.41,809.25,92374.38,39.1,-761076608,390024416,774.28,-110.59,410.25,777.39,330.69,13,3.77,2.2,6.41,109,14.19,150.62,1.75,32.88,-36.56,1,-0.04,0.05,0.02,-4.75,6.08,2.34,0,0,0,-45,2,0,3,3
3771.4,Coasting,,,,,,,0,2.2,7.12,809.25,92366.03,39.1,-761076608,390024416,774.28,-110.59,410.25,777.39,330.69,13,4.21,2.2,7.12,106.56,12.19,153.75,1.75,32.88,-36.56,1,-0.02,0.06,0.05,-2.35,6.49,5.35,0,0,0,-45,2,0,3,3
3771.42,Coasting,,,,,,,0,2.46,7.17,809.25,92366.03,39.1,-761076608,390024416,774.28,-110.59,410.25,777.39,330.69,13,5.7,2.46,7.17,104.94,7.94,163.56,1.75,32.88,-36.56,1,-0.01,0.06,0.06,-1.16,6.62,6.94,0,0,0,-45,2,0,3,3
3771.43,Coasting,,,,,,,0,2.76,7.66,809.25,92366.03,39.1,-761076608,390024416,774.28,-110.59,410.25,777.39,330.69,13,5.95,2.76,7.66,104.94,7.94,163.56,1.75,32.88,-36.56,1,0,0.06,0.07,0.02,6.69,8.58,0,0,0,-45,2,0,3,3
3771.44,Coasting,,,,,,,0,2.41,8.47,809.25,92366.03,39.1,-761076608,390024416,774.28,-110.59,410.25,777.39,330.69,13,4.42,2.41,8.47,103.06,5.31,167.19,6.19,28.5,-39.06,1,0,0.06,0.07,0.02,6.69,8.58,0,0,0,-45,2,0,3,3
3771.44,Coasting,,,,,,,0,3.07,8.68,809.25,92366.03,39.1,-761076608,390024416,774.28,-110.59,410.25,777.39,330.69,13,7.47,3.07,8.68,100.56,0.06,172.69,6.19,28.5,-39.06,0.99,0.01,0.06,0.09,1.2,6.67,10.26,0,0,0,-45,2,0,3,3
3771.45,Coasting,,,,,,,0,3.02,8.97,809.25,92366.03,39.1,-761076608,390024416,774.28,-110.59,410.25,777.39,330.69,13,5.09,3.02,8.97,99.06,-3.38,177.94,6.19,28.5,-39.06,0.99,0.02,0.06,0.12,3.48,6.41,13.77,0,0,0,-45,2,0,3,3
3771.47,Coasting,,,,,,,0,2.8,9.71,811.37,92342.44,39.07,-761076608,390024416,774.28,-110.59,410.25,777.39,330.69,13,4.48,2.8,9.71,91.75,-12.75,185.38,6.19,28.5,-39.06,0.99,0.03,0.06,0.13,4.56,6.16,15.56,0,0,0,-45,2,0,3,3
3771.48,Coasting,,,,,,,0,2.58,9.89,811.37,92342.44,39.07,-761076608,390024416,774.28,-110.59,410.25,777.39,330.69,13,3.43,2.58,9.89,91.75,-12.75,185.38,6.19,28.5,-39.06,0.99,0.04,0.06,0.15,5.63,5.82,17.38,0,0,0,-45,2,0,3,3
3771.49,Coasting,,,,,,,0,1.92,10.56,811.37,92342.44,39.07,-761076608,390024416,774.28,-110.59,410.25,777.39,330.69,13,2.09,1.92,10.56,90.44,-18.25,190.19,9.56,24,-40.75,0.99,0.04,0.06,0.15,5.63,5.82,17.38,0,0,0,-45,2,0,3,3
3771.49,Coasting,,,,,,,0,2.24,9.98,811.37,92342.44,39.07,-761076608,390024416,774.28,-110.59,410.25,777.39,330.69,13,2.17,2.24,9.98,89.69,-23.44,193.69,9.56,24,-40.75,0.98,0.06,0.05,0.18,7.68,4.87,21.09,0,0,0,-45,2,0,3,3
3771.5,Coasting,,,,,,,0,2.81,10.46,811.37,92342.44,39.07,-761076608,390024416,774.28,-110.59,410.25,777.39,330.69,13,3.96,2.81,10.46,85.88,-29.5,196.5,9.56,24,-40.75,0.98,0.07,0.05,0.2,8.64,4.27,22.94,0,0,0,-45,2,0,3,3
3771.52,Coasting,,,,,,,0,1.5,10.3,811.37,92342.44,39.07,-761076608,390024416,774.28,-110.59,410.25,777.39,330.69,13,0.23,1.5,10.3,81.5,-42.81,200.5,9.56,24,-40.75,0.97,0.07,0.05,0.21,9.55,3.56,24.79,0,0,0,-45,2,0,3,3
3771.53,Coasting,,,,,,,0,1.51,11.1,813.62,92317.31,39.13,-761076608,390024416,774.28,-110.59,410.25,777.39,330.69,13,0.77,1.51,11.1,81.5,-42.81,200.5,9.56,24,-40.75,0.97,0.08,0.04,0.23,10.42,2.75,26.63,0,0,0,-45,2,0,3,3
3771.54,Coasting,,,,,,,0,1.15,10.85,813.62,92317.31,39.13,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,0.48,1.15,10.85,79.38,-49.56,201.06,12.19,19.06,-43.38,0.97,0.08,0.04,0.23,10.42,2.75,26.63,0,0,0,-45,3,0,3,3
3771.76,Coasting,,,,,,,0,-3.9,11.47,808.49,92374.55,39.23,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,0.59,-3.9,11.47,69.31,-201.62,146.62,0.38,-0.5,-47.5,0.79,0.3,-0.21,0.49,20.58,-38.57,56.06,0,0,0,-45,3,0,3,3
3771.77,Coasting,,,,,,,0,-4.78,11.28,808.49,92374.55,39.23,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,0.37,-4.78,11.28,68.69,-203.06,144.5,0.38,-0.5,-47.5,0.78,0.31,-0.22,0.49,20.74,-40.89,56.86,0,0,0,-45,3,0,3,3
3771.78,Coasting,,,,,,,0,-4.81,10.93,808.49,92374.55,39.23,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,0.11,-4.81,10.93,68.69,-203.06,144.5,0.38,-0.5,-47.5,0.77,0.32,-0.24,0.5,20.87,-43.22,57.65,0,0,0,-45,3,0,3,3
3771.79,Coasting,,,,,,,0,-4.51,11.5,808.49,92374.55,39.23,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,0.62,-4.51,11.5,68.44,-203,142.44,-9.25,-3,-46.25,0.77,0.32,-0.24,0.5,20.87,-43.22,57.65,0,0,0,-45,3,0,3,3
3771.8,Coasting,,,,,,,0,-3.88,11.52,800.32,92465.63,39.23,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,0.28,-3.88,11.52,69.12,-203.38,140.88,-9.25,-3,-46.25,0.74,0.34,-0.26,0.51,21.05,-47.85,59.26,0,0,0,-45,3,0,3,3
3771.81,Coasting,,,,,,,0,-3.22,11.66,800.32,92465.63,39.23,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,0.43,-3.22,11.66,69.06,-201.44,138.81,-9.25,-3,-46.25,0.73,0.35,-0.28,0.51,21.09,-50.12,60.1,0,0,0,-45,3,0,3,3
3771.82,Coasting,,,,,,,0,-4.22,11.2,800.32,92465.63,39.23,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,0.47,-4.22,11.2,69.56,-195.38,135.81,-9.25,-3,-46.25,0.72,0.36,-0.29,0.52,21.09,-52.36,60.97,0,0,0,-45,3,0,3,3
3771.83,Coasting,,,,,,,0,-4.77,10.49,800.32,92465.63,39.23,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-0.07,-4.77,10.49,69.56,-195.38,135.81,-9.25,-3,-46.25,0.71,0.37,-0.3,0.52,21.04,-54.57,61.88,0,0,0,-45,3,0,3,3
3771.84,Coasting,,,,,,,0,-6.51,9.7,800.32,92465.63,39.23,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-0.13,-6.51,9.7,71,-192.75,134.19,-17.19,-4.56,-45.88,0.71,0.37,-0.3,0.52,21.04,-54.57,61.88,0,0,0,-45,3,0,3,3
3771.85,Coasting,,,,,,,0,-5.17,10.21,800.32,92465.63,39.23,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,0.45,-5.17,10.21,71,-189.94,132.69,-17.19,-4.56,-45.88,0.68,0.39,-0.33,0.53,20.77,-58.88,63.85,0,0,0,-45,3,0,3,3
3771.86,Coasting,,,,,,,0,-5.25,10.34,800.13,92467.81,39.22,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-0.07,-5.25,10.34,71.56,-186.12,130.75,-17.19,-4.56,-45.88,0.67,0.4,-0.34,0.53,20.53,-60.99,64.95,0,0,0,-45,3,0,3,3
3771.87,Coasting,,,,,,,0,-5.26,10.32,800.13,92467.81,39.22,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,0.03,-5.26,10.32,73.62,-180,129.25,-17.19,-4.56,-45.88,0.65,0.41,-0.35,0.53,20.17,-63.06,66.16,0,0,0,-45,3,0,3,3
3771.88,Coasting,,,,,,,0,-3.74,11.02,800.13,92467.81,39.22,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,0.12,-3.74,11.02,73.62,-180,129.25,-17.19,-4.56,-45.88,0.64,0.41,-0.36,0.54,19.67,-65.07,67.49,0,0,0,-45,3,0,3,3
3771.89,Coasting,,,,,,,0,-6.38,10.74,800.13,92467.81,39.22,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,0.47,-6.38,10.74,71,-175.31,126.62,-24.56,-5,-42.25,0.64,0.41,-0.36,0.54,19.67,-65.07,67.49,0,0,0,-45,3,0,3,3
3771.9,Coasting,,,,,,,0,-4.1,11.93,800.13,92467.81,39.22,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-0.04,-4.1,11.93,74.06,-172.56,127.62,-24.56,-5,-42.25,0.61,0.43,-0.38,0.54,18.09,-68.99,70.74,0,0,0,-45,3,0,3,3
3771.91,Coasting,,,,,,,0,-2.56,11.62,800.13,92467.81,39.22,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-0.15,-2.56,11.62,72.31,-167.5,127.56,-24.56,-5,-42.25,0.6,0.44,-0.39,0.55,16.84,-70.86,72.81,0,0,0,-45,3,0,3,3
3771.92,Coasting,,,,,,,0,-3.27,12.43,800.13,92467.81,39.22,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-0.11,-3.27,12.43,74.12,-160.12,130.75,-24.56,-5,-42.25,0.58,0.44,-0.4,0.55,15.17,-72.7,75.32,0,0,0,-45,3,0,3,3
3771.93,Coasting,,,,,,,0,-3.41,11.77,818.18,92266.52,39.22,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-0.52,-3.41,11.77,74.12,-160.12,130.75,-24.56,-5,-42.25,0.57,0.45,-0.41,0.55,12.94,-74.47,78.39,0,0,0,-45,3,0,3,3
3771.94,Coasting,,,,,,,0,-3.98,11.72,818.18,92266.52,39.22,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-0.53,-3.98,11.72,73.38,-155.5,131.06,-32.75,-3.88,-37.75,0.57,0.45,-0.41,0.55,12.94,-74.47,78.39,0,0,0,-45,3,0,3,3
3771.95,Coasting,,,,,,,0,-4.43,10.9,818.18,92266.52,39.22,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-0.84,-4.43,10.9,74.19,-151.12,132.12,-32.75,-3.88,-37.75,0.54,0.46,-0.43,0.56,6.01,-77.76,87.02,0,0,0,-45,3,0,3,3
3771.96,Coasting,,,,,,,0,-4.12,11.13,818.18,92266.52,39.22,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-1.16,-4.12,11.13,76.06,-143,135.69,-32.75,-3.88,-37.75,0.53,0.47,-0.43,0.56,0.68,-79.22,93.21,0,0,0,-45,3,0,3,3
3771.97,Coasting,,,,,,,0,-4.27,10.61,818.18,92266.52,39.22,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-1.36,-4.27,10.61,75.62,-137.88,135.81,-32.75,-3.88,-37.75,0.51,0.47,-0.44,0.57,-6.27,-80.49,101.01,0,0,0,-45,3,0,3,3
3771.98,Drogue,,,,,,,0,-4.21,10.13,818.18,92266.52,39.22,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-1.65,-4.21,10.13,75.62,-137.88,135.81,-32.75,-3.88,-37.75,0.5,0.48,-0.45,0.57,-15.32,-81.51,110.92,0,0,0,-45,3,0,3,3
3771.99,Drogue,,,,,,,0,-5.56,9.89,823.81,92204.12,39.22,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-1.48,-5.56,9.89,76.88,-133.56,137.5,-38,-1.69,-33.56,0.5,0.48,-0.45,0.57,-15.32,-81.51,110.92,0,0,0,-45,3,0,3,3
3772,Drogue,,,,,,,0,-5.52,9.72,823.81,92203.78,39.22,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-1.84,-5.52,9.72,79.81,-129.44,139.06,-38,-1.69,-33.56,0.47,0.48,-0.46,0.58,-39.11,-82.49,136.52,0,0,0,-45,3,0,3,3
3772.01,Drogue,,,,,,,0,-5.92,9.43,823.81,92203.78,39.22,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-1.81,-5.92,9.43,81.75,-125,140.31,-38,-1.69,-33.56,0.45,0.49,-0.47,0.58,-51.78,-82.33,150.1,0,0,0,-45,3,0,3,3
3772.02,Drogue,,,,,,,0,-6.45,8.81,823.81,92203.78,39.22,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-1.8,-6.45,8.81,83.69,-115.56,141.44,-38,-1.69,-33.56,0.44,0.49,-0.48,0.58,-63.02,-81.78,162.27,0,0,0,-45,3,0,3,3
3772.03,Drogue,,,,,,,0,-6.25,8.75,823.81,92203.78,39.22,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-2.06,-6.25,8.75,83.69,-115.56,141.44,-38,-1.69,-33.56,0.42,0.49,-0.48,0.59,-72.15,-80.92,172.34,0,0,0,-45,3,0,3,3
3772.04,Drogue,,,,,,,0,-4.73,9.01,823.81,92203.78,39.22,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-2.73,-4.73,9.01,85.81,-110.62,142.12,-41.69,0.75,-27.5,0.42,0.49,-0.48,0.59,-72.15,-80.92,172.34,0,0,0,-45,3,0,3,3
3772.05,Drogue,,,,,,,0,-4.99,8.78,823.81,92203.78,39.22,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-2.77,-4.99,8.78,87.44,-105.44,142.94,-41.69,0.75,-27.5,0.39,0.5,-0.49,0.6,-84.41,-78.58,-173.46,0,0,0,-45,3,0,3,3
3772.06,Drogue,,,,,,,0,-5.8,8.05,830.44,92130.01,39.22,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-2.58,-5.8,8.05,92.12,-96.5,145.19,-41.69,0.75,-27.5,0.38,0.5,-0.5,0.6,-88.29,-77.24,-168.58,0,0,0,-45,3,0,3,3
3772.07,Drogue,,,,,,,0,-4.91,8.37,830.44,92130.01,39.22,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-3.25,-4.91,8.37,94.12,-91.94,145.94,-41.69,0.75,-27.5,0.36,0.5,-0.5,0.61,-91.13,-75.83,-164.72,0,0,0,-45,3,0,3,3
3772.08,Drogue,,,,,,,0,-5.12,7.93,830.44,92130.01,39.22,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-3.29,-5.12,7.93,94.12,-91.94,145.94,-41.69,0.75,-27.5,0.35,0.5,-0.51,0.61,-93.18,-74.38,-161.64,0,0,0,-45,3,0,3,3
3772.09,Drogue,,,,,,,0,-5.25,7.35,830.44,92130.01,39.22,-761076864,390025056,738.56,-113.56,417.3,741.67,356.08,14,-3.2,-5.25,7.35,95.88,-87.5,146.5,-42.75,4.06,-24.19,0.35,0.5,-0.51,0.61,-93.18,-74.38,-161.64,0,0,0,-45,3,0,3,3
